"","player","i","X1","rk","pos","age","tm.x","g","gs","mp_per_game","fg","fga","fgpercent","x3p","x3pa","x3ppercent","x2p","x2pa","x2ppercent","efgpercent","ft","fta","ftpercent","orb","drb","ast","stl","blk","tov","pf","ps_g","mp_total","per","tspercent","x3par","ftr","orbpercent","drbpercent","astpercent","stlpercent","blkpercent","tovpercent","usgpercent","ows","dws","ws","ws_48","obpm","dbpm","vorp","team","tm.y"
"266","Dorell Wright",2014,17154,477,"SF",28,"POR",68,13,14.5,1.6,4.4,0.374,1,3,0.342,0.6,1.4,0.442,0.49,0.8,1,0.754,0.4,2.4,0.9,0.3,0.2,0.6,0.9,5,984,11.9,0.524,0.68,0.232,3.2,17.5,9.4,1.2,1.1,10.6,16.2,0.9,1,1.9,0.091,-0.1,-0.3,0.4,"POR",3067500
"267","Draymond Green",2016,17999,166,"PF",25,"GSW",81,81,34.7,5,10.1,0.49,1.2,3.2,0.388,3.7,6.9,0.537,0.551,2.8,4.1,0.696,1.7,7.8,7.4,1.5,1.4,3.2,3,14,2808,19.3,0.587,0.315,0.402,5.5,23,29,2,3,21.2,18.8,6,5.1,11.1,0.19,2,3.9,5.5,"GSW",16400000
"268","Drew Gooden",2016,17990,157,"PF",34,"WAS",30,0,10.2,1.1,3.4,0.32,0.2,1.4,0.171,0.9,2.1,0.419,0.354,0.3,0.5,0.643,0.9,1.9,0.4,0.3,0.4,0.4,1.3,2.7,305,7.5,0.376,0.398,0.136,10.1,21.3,6,1.3,2.9,10.6,17.5,-0.4,0.4,0,-0.005,-5.1,0.1,-0.2,"WAS",3423500
"269","Dwight Howard",2014,16829,213,"C",28,"HOU",71,71,33.7,6.7,11.3,0.591,0,0.1,0.286,6.6,11.2,0.594,0.593,4.9,9,0.547,3.3,8.9,1.8,0.8,1.8,3.2,3.4,18.3,2396,21.3,0.6,0.009,0.798,11.4,27.9,9.3,1.2,4,17.5,24,4,4.1,8,0.161,-0.3,2.2,2.4,"HOU",21897818
"270","Dwight Howard",2017,18638,205,"C",31,"ATL",74,74,29.7,5.2,8.3,0.633,0,0,0,5.2,8.3,0.635,0.633,3.1,5.7,0.533,4,8.7,1.4,0.9,1.2,2.3,2.7,13.5,2199,20.8,0.627,0.003,0.692,15,31.7,7.8,1.4,3.6,17.5,19.2,3.8,4.5,8.3,0.181,-0.5,2.8,2.4,"ATL",23500000
"271","Dwight Powell",2017,18834,364,"C",25,"DAL",77,3,17.3,2.5,4.9,0.515,0.3,1,0.284,2.2,3.9,0.571,0.542,1.4,1.8,0.759,1.2,2.8,0.6,0.8,0.5,0.4,1.8,6.7,1333,17.6,0.588,0.196,0.374,7.7,19.5,6.1,2.4,2.6,7.2,16.7,2.7,1.9,4.6,0.165,-0.5,1.9,1.2,"DAL",9317188
"272","Dwyane Wade",2015,17761,458,"SG",33,"MIA",62,62,31.8,8.2,17.5,0.47,0.5,1.6,0.284,7.7,15.8,0.489,0.483,4.6,6,0.768,0.9,2.6,4.8,1.2,0.3,3.4,1.7,21.5,1971,21.4,0.534,0.094,0.341,3.6,9.6,32.1,2,0.9,14.4,34.7,2.1,1.4,3.5,0.086,2.4,-1.2,1.6,"MIA",15562500
"273","Dwyane Wade",2016,18351,443,"SG",34,"MIA",74,73,30.5,7.3,16,0.456,0.1,0.6,0.159,7.2,15.4,0.468,0.459,4.4,5.5,0.793,1.1,3,4.6,1.1,0.6,2.7,1.6,19,2258,20.3,0.517,0.037,0.343,4.3,10.7,27.4,1.8,1.4,13,31.6,2.4,2.6,4.9,0.105,0.9,-0.1,1.6,"MIA",20000000
"274","Dwyane Wade",2017,18936,449,"SG",35,"CHI",60,59,29.9,6.9,15.9,0.434,0.8,2.4,0.31,6.2,13.5,0.456,0.457,3.7,4.7,0.794,1.1,3.5,3.8,1.4,0.7,2.3,1.9,18.3,1792,18.5,0.508,0.152,0.294,3.8,12.6,22.3,2.4,1.8,11.3,29.6,0.9,2.5,3.4,0.09,0.4,0.6,1.3,"CHI",23500000
"275","E'Twaun Moore",2013,16341,303,"SG",23,"ORL",75,21,22.4,3.2,8,0.396,0.9,2.6,0.34,2.3,5.3,0.424,0.452,0.6,0.8,0.797,0.6,1.6,2.7,0.7,0.3,1.4,1.6,7.8,1682,10.7,0.471,0.329,0.099,3.2,8,19.1,1.6,1.1,14.4,19.7,-0.4,0.7,0.2,0.006,-1.8,-1.4,-0.5,"ORL",823244
"276","E'Twaun Moore",2015,17563,328,"SG",25,"CHI",56,0,9,1.1,2.5,0.446,0.2,0.7,0.342,0.9,1.8,0.485,0.493,0.2,0.4,0.6,0.2,0.6,0.6,0.4,0.1,0.3,0.8,2.7,504,10.3,0.504,0.273,0.144,2.7,7.1,10.4,2.1,0.9,8.7,14.4,0.3,0.5,0.8,0.08,-1.8,-0.6,-0.1,"CHI",981792
"277","Earl Clark",2012,15515,89,"PF",24,"ORL",45,1,12.4,1.1,3.1,0.367,0,0,NA,1.1,3.1,0.367,0.367,0.5,0.6,0.724,0.8,2,0.4,0.3,0.7,0.6,1.6,2.7,559,8.1,0.405,0,0.209,7.1,18.6,5.2,1.2,4.5,14.1,14.8,-0.5,0.8,0.3,0.027,-6.2,2.4,-0.3,"ORL",1200000
"278","Earl Watson",2012,15936,451,"PG",32,"UTA",50,2,20.7,1.1,3.2,0.338,0.2,1,0.192,0.9,2.2,0.407,0.369,0.6,0.9,0.674,0.6,1.8,4.3,1.1,0.4,1.7,2.1,3,1033,9.5,0.413,0.325,0.288,3.3,10.2,28.9,2.7,1.7,32,11.5,-0.6,0.9,0.4,0.018,-2.5,1,0.1,"UTA",2000000
"279","Earl Watson",2014,17132,457,"PG",34,"POR",24,0,6.7,0.1,0.5,0.273,0.1,0.3,0.286,0,0.2,0.25,0.364,0.2,0.2,1,0.2,0.4,1.2,0.2,0,0.7,1.4,0.5,161,2.1,0.47,0.636,0.364,3.4,6.6,22,1.6,0.4,57.1,8.1,-0.2,0.1,-0.1,-0.018,-5.1,-0.5,-0.1,"POR",1399507
"280","Ed Davis",2015,17308,118,"PF",25,"LAL",79,24,23.3,3.6,5.9,0.601,0,0,NA,3.6,5.9,0.601,0.601,1.2,2.4,0.487,2.9,4.7,1.2,0.6,1.2,0.7,2.6,8.3,1840,20,0.594,0,0.403,13.3,23.1,8.3,1.4,4.3,9.5,14.8,4.6,1.6,6.3,0.164,1.1,1.9,2.3,"LAL",1040843
"281","Ed Davis",2016,17930,108,"PF",26,"POR",81,0,20.8,2.5,4.2,0.611,0,0,NA,2.5,4.2,0.611,0.611,1.4,2.5,0.559,2.8,4.6,1.1,0.7,0.9,0.8,2.5,6.5,1684,18.7,0.616,0,0.605,14.4,24.2,7.7,1.7,3.3,13,12.7,4.4,2.3,6.7,0.192,0.8,2.5,2.3,"POR",6666667
"282","Eddy Curry",2012,15529,101,"C",29,"MIA",14,1,5.9,0.9,1.9,0.462,0,0,NA,0.9,1.9,0.462,0.462,0.4,0.6,0.75,0.3,0.6,0.1,0,0.1,0.7,1.2,2.1,83,3.6,0.508,0,0.308,6,11.1,1.9,0,2,25.3,22.1,-0.2,0.1,-0.1,-0.046,-8.2,-3.1,-0.2,"MIA",1229255
"283","Ekpe Udoh",2015,17753,450,"PF",27,"LAC",33,0,3.9,0.3,0.7,0.458,0,0,NA,0.3,0.7,0.458,0.458,0.2,0.3,0.778,0.2,0.6,0.2,0.2,0.2,0.2,0.6,0.9,128,11.6,0.519,0,0.375,6.3,16.4,8.5,3.2,4.5,20,12.3,0,0.2,0.3,0.101,-3.4,4.2,0.1,"LAC",981084
"284","Elliot Williams",2014,17143,466,"SG",24,"PHI",67,2,17.3,2.1,5,0.415,0.6,1.9,0.296,1.5,3.2,0.486,0.47,1.3,1.8,0.731,0.4,1.5,1.1,0.5,0,1,1.9,6,1157,8.7,0.519,0.371,0.353,2.7,9.7,9.4,1.5,0.2,14.9,16.7,0,0.3,0.3,0.014,-3.2,-2.6,-1.1,"PHI",959744
"285","Elton Brand",2014,16626,62,"C",34,"ATL",73,15,19.4,2.5,4.5,0.539,0,0,0,2.5,4.5,0.542,0.539,0.8,1.3,0.649,1.3,3.6,1,0.5,1.2,0.8,2.6,5.7,1414,14,0.561,0.006,0.283,8,21.5,8.1,1.4,4.9,13.8,13.9,1.4,2.1,3.6,0.121,-2.7,3.1,0.9,"ATL",4000000
"286","Elton Brand",2015,17230,61,"C",35,"ATL",36,4,13.5,1.2,2.6,0.442,0,0,0,1.2,2.6,0.447,0.442,0.3,0.6,0.522,0.8,2,0.6,0.5,0.7,0.5,1.5,2.7,486,9.4,0.457,0.011,0.242,6.8,16.4,6.4,1.8,4.3,14.6,11.6,-0.1,0.8,0.7,0.07,-4.5,3.1,0.1,"ATL",2000000
"287","Elton Brand",2016,17874,60,"C",36,"PHI",17,1,13.2,1.8,4.2,0.431,0,0.1,0,1.8,4.2,0.437,0.431,0.5,0.5,0.889,0.5,3.2,1.1,0.5,0.5,0.6,1.9,4.1,225,11.4,0.461,0.014,0.125,4.2,27,13.1,2,2.7,12.6,16.9,-0.1,0.3,0.2,0.036,-5.5,1.5,-0.1,"PHI",890693
"288","Enes Kanter",2016,18107,245,"C",23,"OKC",82,1,21,5,8.8,0.576,0.1,0.3,0.476,4.9,8.5,0.579,0.583,2.4,3.1,0.797,3,5.1,0.4,0.3,0.4,1.4,2,12.7,1721,24,0.626,0.029,0.349,16.7,24.9,3.1,0.7,1.5,12.2,23.4,6,2.1,8.1,0.226,1.3,-3.1,0.1,"OKC",17515007
"289","Eric Bledsoe",2015,17221,52,"PG",25,"PHO",81,81,34.6,5.8,12.9,0.447,1.1,3.4,0.324,4.7,9.6,0.491,0.489,4.4,5.4,0.8,0.9,4.3,6.1,1.6,0.6,3.4,2.3,17,2800,18.4,0.555,0.26,0.422,2.8,13.9,27.9,2.3,1.2,18.1,23.7,4.1,2.9,7,0.119,1.7,0.9,3.3,"PHX",14000000
"290","Eric Gordon",2013,16161,153,"SG",24,"NOH",42,40,30.1,5.6,13.9,0.402,1.3,4.1,0.324,4.3,9.8,0.436,0.45,4.5,5.3,0.842,0.2,1.6,3.3,1.1,0.2,2.8,1.8,17,1264,15.4,0.523,0.296,0.38,0.9,6.4,19.3,1.9,0.5,14.6,29.4,0.8,0.3,1.1,0.042,0.8,-3.3,-0.2,"NOP",14591391
"291","Eric Gordon",2017,18583,158,"SG",28,"HOU",75,15,31,5.5,13.5,0.406,3.3,8.8,0.372,2.2,4.7,0.468,0.527,2,2.3,0.84,0.4,2.3,2.5,0.6,0.5,1.6,2,16.2,2323,13.2,0.557,0.651,0.172,1.4,8.1,12.3,1,1.4,10,22.1,2.5,1.4,3.8,0.079,1,-2.4,0.4,"HOU",13221622
"292","Eric Moreland",2016,18192,312,"PF",24,"SAC",8,0,6,0.4,0.8,0.5,0,0,NA,0.4,0.8,0.5,0.5,0.3,0.5,0.5,0.4,1,0.1,0,0.5,0.4,0.5,1,48,7.4,0.515,0,0.667,6.8,17.9,2.7,0,6.7,27.9,9.5,0,0,0,0.012,-6.5,1.9,0,"SAC",845059
"293","Eric Moreland",2018,19414,350,"PF",26,"DET",67,3,12,1,1.8,0.541,0,0,NA,1,1.8,0.541,0.541,0.2,0.4,0.379,1.2,2.9,1.2,0.5,0.8,0.6,1.7,2.1,805,13.9,0.531,0,0.238,10.9,27.6,13.3,1.9,5.6,23.8,9.7,0.7,1.6,2.3,0.135,-3.1,5.8,0.9,"DET",1826300
"294","Ersan Ilyasova",2013,16218,204,"PF",25,"MIL",73,54,27.6,5.1,11,0.462,1.3,2.9,0.444,3.8,8.1,0.469,0.521,1.7,2.2,0.796,2.1,5,1.6,0.9,0.5,1,2.5,13.2,2012,18.3,0.552,0.267,0.196,7.9,20.3,9.6,1.7,1.3,7.9,20.5,4.1,2.5,6.7,0.159,1.7,0.1,1.9,"MIL",8000000
"295","Ersan Ilyasova",2018,19270,235,"PF",30,"TOT",69,43,25.1,4,8.9,0.452,1.3,3.7,0.36,2.7,5.2,0.517,0.526,1.5,2,0.778,1.7,4.2,1.3,0.9,0.4,1,2.3,10.9,1729,14.9,0.558,0.413,0.22,7.6,18,7.9,1.7,1.3,9.7,18.7,2.2,1.9,4,0.112,0.2,-0.1,0.9,"ATL",6000000
"296","Ersan Ilyasova",2018,19271,235,"PF",30,"ATL",46,40,25.5,4,8.7,0.459,1.3,3.7,0.359,2.7,5,0.532,0.535,1.6,2,0.8,1.6,3.8,1.1,1,0.4,0.9,2,10.9,1175,15.1,0.569,0.424,0.224,7,16.8,6.8,1.8,1.2,8.9,18,1.6,1,2.6,0.106,0.4,-0.3,0.6,"ATL",6000000
"297","Ersan Ilyasova",2018,19272,235,"PF",30,"PHI",23,3,24.1,4,9.2,0.439,1.3,3.6,0.361,2.7,5.6,0.488,0.509,1.4,2,0.733,1.9,4.8,1.7,0.7,0.4,1.3,2.8,10.8,554,14.6,0.537,0.392,0.212,8.9,20.6,10.4,1.5,1.4,11.1,20.1,0.6,0.9,1.4,0.125,-0.2,0.3,0.3,"ATL",6000000
"298","Evan Fournier",2017,18557,138,"SG",24,"ORL",68,66,32.9,6,13.7,0.439,1.9,5.3,0.356,4.1,8.4,0.491,0.508,3.3,4.1,0.805,0.6,2.4,3,1,0.1,2.1,2.6,17.2,2234,13.9,0.555,0.387,0.298,2.1,8.3,14.8,1.5,0.1,11.8,23.5,1.7,1.1,2.8,0.059,0.8,-2.2,0.4,"ORL",17000000
"299","Evan Turner",2015,17752,449,"SG",26,"BOS",82,57,27.6,3.9,9.1,0.429,0.4,1.5,0.277,3.5,7.6,0.458,0.451,1.3,1.7,0.752,0.5,4.6,5.5,1,0.2,2.4,2.2,9.5,2260,12.8,0.482,0.16,0.189,1.9,18.5,30,1.8,0.7,19.7,19.5,-0.3,2.8,2.5,0.054,-2.2,1.3,0.6,"BOS",3351755
"300","Evan Turner",2017,18922,435,"SF",28,"POR",65,12,25.5,3.6,8.5,0.426,0.5,1.8,0.263,3.1,6.7,0.47,0.454,1.3,1.6,0.825,0.6,3.2,3.2,0.8,0.4,1.5,1.9,9,1658,11.4,0.491,0.214,0.187,2.4,14.2,18.4,1.6,1.2,14.3,18.5,0,1.2,1.2,0.035,-2.5,-0.1,-0.3,"POR",17500000
"301","Festus Ezeli",2017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"POR",7566500
"302","Francisco Garcia",2014,16758,156,"SF",32,"HOU",55,4,19.7,2.1,5.3,0.401,1.3,3.5,0.358,0.9,1.8,0.485,0.519,0.2,0.3,0.526,0.4,1.8,1.1,0.5,0.6,0.5,2.2,5.7,1083,9.3,0.521,0.656,0.065,2.3,9.8,8.6,1.2,2.3,9,13.5,0.8,0.9,1.8,0.078,-0.3,0.1,0.5,"HOU",1291393
"303","Garrett Temple",2013,16472,407,"SG",26,"WAS",51,36,22.7,2.1,5.1,0.407,0.5,1.6,0.325,1.5,3.5,0.444,0.457,0.5,0.7,0.703,0.6,1.8,2.3,1,0.3,1.2,1.8,5.1,1156,8.8,0.478,0.31,0.143,2.8,9.1,15.5,2.3,1.2,18.2,13.2,-0.3,1.5,1.2,0.049,-2.9,1.7,0.2,"WAS",572943
"304","Garrett Temple",2015,17729,434,"SG",28,"WAS",52,18,14.1,1.3,3.3,0.4,0.6,1.7,0.375,0.7,1.6,0.427,0.497,0.7,0.9,0.729,0.5,1.3,1.1,0.8,0.2,0.7,1.5,3.9,735,10.9,0.534,0.518,0.282,3.8,9.9,11,2.9,1,15.1,13.9,0.4,1.1,1.5,0.1,-0.6,1.4,0.5,"WAS",1040843
"305","Garrett Temple",2017,18903,422,"SG",30,"SAC",65,21,26.6,2.8,6.6,0.424,1.3,3.4,0.373,1.6,3.3,0.476,0.519,0.9,1.1,0.784,0.5,2.3,2.6,1.3,0.4,1.2,2.2,7.8,1728,11.2,0.545,0.509,0.171,2.2,10.1,14.4,2.5,1.5,14.4,14.2,0.9,1.3,2.2,0.061,-0.3,0.6,1,"SAC",8000000
"306","Gary Forbes",2012,15589,149,"SG",26,"TOR",48,2,14.9,2.3,5.6,0.413,0.6,1.7,0.349,1.7,3.9,0.441,0.467,1.4,1.9,0.725,0.6,1.6,1.1,0.5,0.1,1.1,1.2,6.6,713,13.3,0.513,0.306,0.336,4.5,12.2,13.7,1.8,0.5,14.8,24.1,0.1,0.7,0.8,0.053,-0.8,-1.3,0,"TOR",1500000
"307","Gary Neal",2014,16965,328,"SG",29,"TOT",52,3,21.4,3.7,9.1,0.41,1.3,3.5,0.378,2.4,5.6,0.43,0.482,1.8,2,0.895,0.2,1.5,1.6,0.3,0,1.2,1.3,10.5,1114,12.5,0.53,0.382,0.223,1,8.3,13,0.8,0,11,23.8,0.6,0.3,1,0.041,-0.6,-4,-0.7,"CHA",3250000
"308","Gary Neal",2014,16966,328,"SG",29,"MIL",30,2,20.2,3.6,9.2,0.39,1.3,3.7,0.36,2.3,5.5,0.41,0.462,1.5,1.8,0.833,0.3,1.4,1.5,0.2,0,1.3,0.9,10,607,11.2,0.5,0.401,0.195,1.5,8.2,13.4,0.6,0,11.5,25.3,0,-0.1,-0.2,-0.012,-1.3,-5.4,-0.7,"CHA",3250000
"309","Gary Neal",2014,16967,328,"SG",29,"CHA",22,1,23,3.9,8.8,0.438,1.3,3.1,0.406,2.6,5.7,0.456,0.51,2.2,2.3,0.961,0.1,1.7,1.7,0.5,0,1.1,1.8,11.2,507,14,0.571,0.356,0.263,0.4,8.5,12.6,1.1,0,10.4,22,0.6,0.5,1.1,0.105,0.2,-2.2,0,"CHA",3250000
"310","George Hill",2013,16203,189,"PG",26,"IND",76,76,34.5,5.1,11.5,0.443,1.7,4.6,0.368,3.4,6.8,0.494,0.518,2.3,2.8,0.817,0.6,3.1,4.7,1.1,0.3,1.5,1.8,14.2,2620,16.6,0.558,0.405,0.245,2,9.9,23.4,1.6,0.7,10.7,18.8,5.9,3.8,9.7,0.177,2.8,0.3,3.4,"IND",8000000
"311","George Hill",2018,19250,217,"PG",31,"CLE",24,24,27.9,3.5,7.8,0.444,1.1,3.2,0.351,2.3,4.6,0.509,0.516,1.4,1.7,0.805,0.8,1.8,2.8,0.9,0.6,1.2,2.2,9.4,669,12.2,0.551,0.412,0.219,3.4,7.3,14,1.6,1.9,12,15.4,0.8,0.3,1.1,0.077,0,-0.6,0.2,"SAC",19000000
"312","George Hill",2018,19248,217,"PG",31,"TOT",67,60,27,3.5,7.7,0.46,1.3,3.1,0.415,2.3,4.6,0.49,0.543,1.6,2.1,0.786,0.6,2.1,2.8,0.9,0.4,1.3,1.9,10,1812,13.3,0.58,0.4,0.273,2.6,8.9,15,1.7,1.3,13.3,16.3,2.3,0.9,3.2,0.085,0.3,-0.9,0.6,"SAC",19000000
"313","George Hill",2018,19249,217,"PG",31,"SAC",43,36,26.6,3.6,7.6,0.469,1.3,3,0.453,2.2,4.6,0.48,0.558,1.8,2.3,0.778,0.5,2.2,2.8,0.9,0.3,1.4,1.7,10.3,1143,14,0.597,0.393,0.304,2.1,9.9,15.5,1.7,1,14,16.9,1.6,0.6,2.1,0.09,0.4,-1,0.4,"SAC",19000000
"314","Georges Niang",2018,19440,368,"PF",24,"UTA",9,0,3.6,0.4,1.2,0.364,0,0.4,0,0.4,0.8,0.571,0.364,0.1,0.2,0.5,0.3,0.7,0.3,0.2,0,0.3,0.1,1,32,9.2,0.379,0.364,0.182,10.8,21.1,14,3.1,0,20.2,20.9,-0.1,0.1,0,-0.029,-5.5,1.4,0,"GSW",1312611
"315","Gerald Green",2013,16168,160,"SF",27,"IND",60,7,18,2.6,7.1,0.366,1,3.1,0.314,1.6,3.9,0.407,0.435,0.9,1.1,0.8,0.5,1.8,0.8,0.3,0.4,0.9,1.1,7,1080,9.9,0.465,0.443,0.153,3.3,11.1,7.9,0.9,1.6,10.5,21.3,-0.3,1.5,1.3,0.056,-2.6,-0.9,-0.4,"IND",3500000
"316","Gerald Green",2016,18003,168,"SG",30,"MIA",69,14,22.6,3.3,8.5,0.392,1.2,3.8,0.323,2.1,4.7,0.446,0.463,1,1.3,0.783,0.4,2,0.8,0.6,0.3,0.7,1.8,8.9,1557,10.1,0.491,0.443,0.157,1.9,9.7,5.6,1.3,0.9,6.8,19.8,0.3,1.4,1.7,0.052,-1.2,-1.8,-0.4,"MIA",1356146
"317","Gerald Green",2017,18592,165,"SF",31,"BOS",47,0,11.4,2,4.9,0.409,0.8,2.4,0.351,1.2,2.6,0.463,0.494,0.7,0.9,0.805,0.3,1.4,0.7,0.2,0.1,0.5,1,5.6,538,11.9,0.524,0.478,0.177,3.3,13.9,9.8,0.8,1.1,9.1,22.7,0.1,0.4,0.6,0.05,-2,-2.8,-0.4,"BOS",1410598
"318","Gerald Green",2018,19208,188,"SG",32,"HOU",41,2,22.7,4.1,10.1,0.407,2.7,7.3,0.369,1.4,2.8,0.504,0.54,1.2,1.5,0.85,0.4,2.9,0.6,0.6,0.4,0.8,2.1,12.1,929,14.1,0.566,0.722,0.145,1.8,14.2,4.3,1.3,1.4,6.6,22.4,1,1,2.1,0.107,0.5,-2.4,0,"MIL",2328652
"319","Gerald Henderson",2014,16815,199,"SG",26,"CHA",77,77,32,5.2,12.1,0.433,0.5,1.5,0.348,4.7,10.6,0.445,0.455,3.1,4,0.761,0.4,3.6,2.6,0.7,0.4,1.5,2.1,14,2461,13.1,0.507,0.124,0.332,1.4,12.9,13.9,1.1,1,9.6,22.1,0.8,2.8,3.6,0.071,-1.7,0,0.2,"CHA",6000000
"320","Gerald Henderson",2017,18615,186,"SG",29,"PHI",72,41,23.2,3.3,7.7,0.423,0.8,2.4,0.353,2.4,5.3,0.455,0.478,1.8,2.3,0.806,0.5,2.1,1.6,0.6,0.2,0.9,1.8,9.2,1667,10.8,0.529,0.313,0.298,2.2,10,10.5,1.2,0.7,9,17.9,1,1,2,0.059,-1.8,-1.3,-0.5,"PHI",9000000
"321","Glen Davis",2012,15536,108,"PF",26,"ORL",61,13,23.4,3.7,8.8,0.421,0,0.2,0.143,3.7,8.5,0.429,0.423,1.9,2.7,0.683,1.8,3.7,0.8,0.7,0.3,1.2,1.7,9.3,1427,13.2,0.466,0.026,0.313,8.5,18.4,5.9,1.6,1,11,22.4,0,1.7,1.7,0.057,-3.8,-0.4,-0.8,"ORL",6425000
"322","Glen Davis",2014,16704,118,"PF",28,"ORL",45,43,30.1,5.2,11.4,0.453,0.1,0.2,0.4,5.1,11.2,0.454,0.457,1.7,2.5,0.675,1.9,4.3,1.6,1,0.5,1.3,2.5,12.1,1354,13.7,0.485,0.02,0.223,7.2,16.4,8.8,1.7,1.3,9.5,20.9,0.2,1.3,1.5,0.053,-2.5,0.2,-0.1,"LAC",783290
"323","Glen Davis",2014,16703,118,"PF",28,"TOT",68,44,24.4,4,8.7,0.457,0.1,0.2,0.364,3.9,8.6,0.459,0.46,1.4,2,0.693,1.6,3.6,1.1,0.9,0.4,1.1,2.3,9.4,1662,13.1,0.491,0.019,0.231,7.4,16.4,7.8,1.8,1.4,10.4,19.9,0.2,1.8,2,0.058,-2.8,0.3,-0.2,"LAC",783290
"324","Glen Davis",2014,16705,118,"PF",28,"LAC",23,1,13.4,1.7,3.5,0.481,0,0,0,1.7,3.5,0.488,0.481,0.8,1,0.783,0.9,2.1,0.3,0.5,0.3,0.7,2.1,4.2,308,10.3,0.527,0.012,0.284,7.8,16.7,3.3,1.9,1.7,15.7,15.5,0.1,0.4,0.5,0.079,-3.8,0.6,-0.1,"LAC",783290
"325","Glen Davis",2015,17309,119,"PF",29,"LAC",74,0,12.2,1.6,3.4,0.459,0,0.1,0,1.6,3.4,0.466,0.459,0.8,1.3,0.632,0.6,1.7,0.5,0.6,0.3,0.5,1.8,4,904,10.8,0.495,0.016,0.373,5.5,15.4,6.3,2.3,1.9,11.6,16.7,0.2,1.1,1.4,0.072,-3.5,1,-0.1,"LAC",1227985
"326","Glen RobinsonIII",2016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IND",1080333
"327","Goran Dragic",2013,16114,114,"PG",26,"PHO",77,77,33.5,5.2,11.8,0.443,1.1,3.6,0.319,4.1,8.2,0.497,0.491,3.2,4.2,0.748,0.8,2.3,7.4,1.6,0.3,2.8,2.8,14.7,2581,17.5,0.54,0.305,0.36,2.6,8,35.7,2.5,0.8,16.8,21.7,4.1,1.6,5.7,0.106,2.6,-1.2,2.2,"PHX",7500000
"328","Goran Dragic",2016,17942,120,"PG",29,"MIA",72,72,32.8,5.8,12.2,0.477,0.9,2.8,0.312,4.9,9.3,0.527,0.513,1.7,2.3,0.727,0.8,3.1,5.8,1,0.2,2.6,2.6,14.1,2363,15.5,0.537,0.234,0.189,2.7,10.4,28.7,1.5,0.6,16.3,21.9,2.4,2.3,4.7,0.096,1.3,-0.6,1.6,"MIA",17000450
"329","Gordon Hayward",2015,17418,206,"SF",24,"UTA",76,76,34.4,6.4,14.3,0.445,1.6,4.3,0.364,4.8,10,0.481,0.5,4.9,6.1,0.812,0.7,4.2,4.1,1.4,0.4,2.7,1.7,19.3,2618,20.2,0.567,0.304,0.425,2.4,14,21.7,2.2,0.9,13.8,26.2,5.8,2.9,8.7,0.159,3.3,0.1,3.6,"UTA",15741355
"330","Gordon Hayward",2018,19236,207,"SF",27,"BOS",1,1,5,1,2,0.5,0,1,0,1,1,1,0.5,0,0,NA,0,1,0,0,0,0,1,2,5,7.3,0.5,0.5,0,0,21.6,0,0,0,0,17.9,0,0,0,0.056,-5.9,-6.1,0,"BOS",31957493
"331","Grant Hill",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHX",6500000
"332","Grant Hill",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"LAC",2001033
"333","Grant Jerrett",2015,17459,242,"PF",21,"OKC",5,0,5,0.6,3.4,0.176,0.2,2.6,0.077,0.4,0.8,0.5,0.206,0,0,NA,0.2,0.6,0.2,0,0.4,0.4,1.4,1.4,25,-11,0.206,0.765,0,4.4,12.7,5.9,0,6.3,10.5,32.7,-0.2,0,-0.2,-0.373,-12.3,-4.1,-0.1,"UTA",966800
"334","Grant Jerrett",2015,17458,242,"PF",21,"TOT",8,0,6.4,0.9,3.3,0.269,0.1,1.9,0.067,0.8,1.4,0.545,0.288,0.1,0.1,1,0.3,0.9,0.4,0.3,0.3,0.4,1.4,2,51,1.5,0.303,0.577,0.038,4.4,15.2,9.6,2.1,3.1,10.2,25.4,-0.2,0.1,-0.1,-0.128,-6.8,-1.5,-0.1,"UTA",966800
"335","Grant Jerrett",2015,17460,242,"PF",21,"UTA",3,0,8.7,1.3,3,0.444,0,0.7,0,1.3,2.3,0.571,0.444,0.3,0.3,1,0.3,1.3,0.7,0.7,0,0.3,1.3,3,26,13.6,0.477,0.222,0.111,4.5,17.7,13.2,4.1,0,9.6,18.4,0,0,0.1,0.108,-1.6,1,0,"UTA",966800
