"","player","i","X1","rk","pos","age","tm.x","g","gs","mp_per_game","fg","fga","fgpercent","x3p","x3pa","x3ppercent","x2p","x2pa","x2ppercent","efgpercent","ft","fta","ftpercent","orb","drb","ast","stl","blk","tov","pf","ps_g","mp_total","per","tspercent","x3par","ftr","orbpercent","drbpercent","astpercent","stlpercent","blkpercent","tovpercent","usgpercent","ows","dws","ws","ws_48","obpm","dbpm","vorp","tm.y","avg_salary"
"300","Armon Johnson",2012,15704,244,"PG",22,"NJN",8,0,14.9,2.4,5.3,0.452,0.1,0.4,0.333,2.3,4.9,0.462,0.464,0.8,0.8,1,0.1,1.4,1.4,0.5,0,0.6,1.1,5.6,119,12.5,0.504,0.071,0.143,0.9,11,16.7,1.8,0,10.1,19.1,0.1,0,0.1,0.051,-2.5,-2.7,-0.1,"BKN",6929
"301","Armon Johnson",2012,15704,244,"PG",22,"NJN",8,0,14.9,2.4,5.3,0.452,0.1,0.4,0.333,2.3,4.9,0.462,0.464,0.8,0.8,1,0.1,1.4,1.4,0.5,0,0.6,1.1,5.6,119,12.5,0.504,0.071,0.143,0.9,11,16.7,1.8,0,10.1,19.1,0.1,0,0.1,0.051,-2.5,-2.7,-0.1,"BKN",34644
"302","Armon Johnson",2012,15704,244,"PG",22,"NJN",8,0,14.9,2.4,5.3,0.452,0.1,0.4,0.333,2.3,4.9,0.462,0.464,0.8,0.8,1,0.1,1.4,1.4,0.5,0,0.6,1.1,5.6,119,12.5,0.504,0.071,0.143,0.9,11,16.7,1.8,0,10.1,19.1,0.1,0,0.1,0.051,-2.5,-2.7,-0.1,"NJN",6929
"303","Armon Johnson",2012,15704,244,"PG",22,"NJN",8,0,14.9,2.4,5.3,0.452,0.1,0.4,0.333,2.3,4.9,0.462,0.464,0.8,0.8,1,0.1,1.4,1.4,0.5,0,0.6,1.1,5.6,119,12.5,0.504,0.071,0.143,0.9,11,16.7,1.8,0,10.1,19.1,0.1,0,0.1,0.051,-2.5,-2.7,-0.1,"NJN",34644
"304","Arnett Moultrie",2013,16351,309,"PF",22,"PHI",47,0,11.5,1.7,2.9,0.582,0,0,NA,1.7,2.9,0.582,0.582,0.4,0.6,0.643,1.6,1.5,0.2,0.4,0.2,0.4,0.9,3.7,542,16.7,0.595,0,0.209,15.4,14.8,2.9,1.7,1.4,11.5,14.1,1.1,0.6,1.7,0.149,-0.7,-0.9,0,"PHI",1089240
"305","Arnett Moultrie",2014,16954,319,"PF",23,"PHI",12,2,15.6,1.3,3.2,0.421,0,0,NA,1.3,3.2,0.421,0.421,0.3,0.4,0.8,0.9,2,0.2,0.7,0.3,0.6,1.8,3,187,6.7,0.448,0,0.132,6.1,14.4,1.5,2.1,1.7,14.8,10.7,-0.1,0.1,0,0.007,-6.4,-0.5,-0.2,"PHI",1089240
"306","Aron Baynes",2013,16018,36,"C",26,"SAS",16,0,8.8,1.1,2.3,0.5,0,0.1,0,1.1,2.2,0.514,0.5,0.4,0.8,0.583,0.8,1.3,0.3,0.1,0.4,0.7,1.4,2.7,141,8.8,0.521,0.028,0.333,10.4,15.5,5.2,0.4,3.1,21,17.1,0,0.2,0.1,0.05,-4.7,0.4,-0.1,"SAS",514230
"307","Aron Baynes",2014,16600,40,"C",27,"SAS",53,4,9.3,1.3,3.1,0.436,0,0,NA,1.3,3.1,0.436,0.436,0.4,0.4,0.905,1.1,1.7,0.6,0,0.1,0.7,1.5,3,491,9.7,0.467,0,0.129,13.6,19.4,9.9,0.2,0.7,17.3,19.2,-0.1,0.6,0.6,0.055,-3.7,-0.3,-0.2,"SAS",514230
"308","Aron Baynes",2015,17206,39,"C",28,"SAS",70,17,16,2.6,4.7,0.566,0,0.1,0.25,2.6,4.6,0.57,0.567,1.3,1.5,0.865,1.6,3,0.5,0.2,0.3,0.9,2.3,6.6,1122,15.9,0.618,0.012,0.318,11.2,20.7,4.9,0.7,1.5,14.8,17.8,2.3,1.6,3.9,0.166,-0.7,-0.2,0.3,"SAS",2077000
"309","Aron Baynes",2016,17854,40,"C",29,"DET",81,1,15.2,2.4,4.7,0.505,0,0,0,2.4,4.7,0.508,0.505,1.6,2,0.764,1.7,3,0.6,0.3,0.6,0.8,1.9,6.3,1233,17.8,0.563,0.005,0.43,11.9,22.5,6.6,0.9,3.2,12.8,18.5,2.4,1.7,4.1,0.158,-1.3,1.1,0.6,"DET",6500000
"310","Aron Baynes",2017,18428,34,"C",30,"DET",75,2,15.5,1.9,3.7,0.513,0,0,NA,1.9,3.7,0.513,0.513,1.1,1.3,0.84,1.5,3,0.4,0.2,0.5,0.7,2.2,4.9,1163,13.1,0.57,0,0.337,10,21.6,3.9,0.7,2.8,13.5,14.1,1.4,1.5,3,0.123,-2.9,1.1,0.1,"DET",6500000
"311","Aron Baynes",2018,19022,35,"C",31,"BOS",81,67,18.3,2.6,5.5,0.471,0,0.3,0.143,2.6,5.2,0.487,0.474,0.7,1,0.756,1.6,3.8,1.1,0.3,0.6,1,2.5,6,1485,12.1,0.502,0.047,0.175,9.7,22.1,9.6,0.7,2.9,14.3,16.8,0.5,2.5,3,0.097,-3.8,2.1,0.1,"BOS",4328000
"312","Arron Afflalo",2012,15422,2,"SG",26,"DEN",62,62,33.6,5.3,11.3,0.471,1.4,3.6,0.398,3.9,7.7,0.504,0.534,3.2,4,0.798,0.6,2.5,2.4,0.6,0.2,1.4,2.2,15.2,2086,14.7,0.584,0.316,0.353,2.3,8.5,11.1,0.9,0.5,9.5,19.1,4.7,0.6,5.3,0.121,2.5,-1.6,1.5,"DEN",7342500
"313","Arron Afflalo",2013,15974,3,"SF",27,"ORL",64,64,36,6.2,14.1,0.439,1.1,3.8,0.3,5.1,10.4,0.489,0.478,3,3.5,0.857,0.5,3.3,3.2,0.6,0.2,2.2,2.1,16.5,2307,13,0.527,0.265,0.246,1.4,10.3,14.6,0.9,0.4,12.1,22.5,1.5,0.5,2,0.042,-0.3,-2,-0.2,"ORL",7342500
"314","Arron Afflalo",2014,16554,4,"SG",28,"ORL",73,73,35,6.4,13.8,0.459,1.8,4.1,0.427,4.6,9.7,0.473,0.522,3.8,4.6,0.815,0.4,3.2,3.4,0.5,0,2,1.9,18.2,2552,16,0.574,0.297,0.332,1.4,10.2,16.9,0.7,0.1,11.2,23.3,4.3,1,5.3,0.099,1.7,-2.3,0.9,"ORL",7342500
"315","Arron Afflalo",2015,17166,5,"SG",29,"POR",25,19,30.1,3.8,9.1,0.414,1.4,3.6,0.4,2.3,5.5,0.423,0.493,1.6,1.9,0.851,0.2,2.4,1.1,0.4,0.1,1.3,2.4,10.6,752,8.2,0.533,0.396,0.207,0.9,8.5,5.5,0.6,0.2,11.8,16.7,0.2,0.5,0.8,0.049,-1.5,-0.8,-0.1,"POR",7342500
"316","Arron Afflalo",2015,17164,5,"SG",29,"TOT",78,72,32.1,4.8,11.3,0.424,1.5,4.3,0.354,3.3,7.1,0.466,0.491,2.1,2.5,0.843,0.3,2.8,1.7,0.5,0.1,1.5,2.1,13.3,2502,10.7,0.533,0.377,0.224,1.1,9.7,8.2,0.8,0.2,10.7,19,1.6,1,2.6,0.05,-0.5,-1.3,0.1,"POR",7342500
"317","Arron Afflalo",2015,17165,5,"SG",29,"DEN",53,53,33,5.3,12.4,0.428,1.5,4.6,0.337,3.8,7.8,0.481,0.49,2.4,2.8,0.841,0.4,3,1.9,0.6,0.1,1.6,2,14.5,1750,11.7,0.533,0.37,0.23,1.3,10.2,9.3,0.9,0.2,10.3,19.9,1.4,0.4,1.8,0.05,0,-1.6,0.2,"POR",7342500
"318","Arron Afflalo",2016,17814,4,"SG",30,"NYK",71,57,33.4,5,11.3,0.443,1.3,3.4,0.382,3.7,7.9,0.469,0.5,1.5,1.8,0.84,0.3,3.4,2,0.4,0.1,1.2,2,12.8,2371,10.9,0.531,0.298,0.164,1.1,11,9.9,0.5,0.3,8.7,17.9,1.8,0.9,2.7,0.055,-0.6,-1.8,-0.2,"NYK",8000000
"319","Arron Afflalo",2017,18394,4,"SG",31,"SAC",61,45,25.9,3,6.9,0.44,1,2.5,0.411,2,4.4,0.457,0.514,1.4,1.5,0.892,0.1,1.9,1.3,0.3,0.1,0.7,1.7,8.4,1580,8.9,0.559,0.36,0.221,0.7,8.4,7.4,0.7,0.3,8.4,14.4,1.2,0.2,1.4,0.043,-1.4,-2.1,-0.6,"SAC",12500000
"320","Arron Afflalo",2018,18988,5,"SG",32,"ORL",53,3,12.9,1.2,3.1,0.401,0.5,1.3,0.386,0.7,1.7,0.413,0.485,0.4,0.5,0.846,0.1,1.2,0.6,0.1,0.2,0.4,1.1,3.4,682,5.8,0.516,0.432,0.16,0.6,10.1,6.2,0.3,1.1,10.8,12.5,-0.1,0.2,0.1,0.009,-4.1,-1.8,-0.7,"ORL",2328652
"321","Austin Daye",2012,15539,111,"SF",23,"DET",41,4,14.7,1.8,5.5,0.322,0.3,1.5,0.21,1.5,4,0.364,0.35,0.9,1,0.814,0.3,1.9,0.8,0.5,0.5,1,1.5,4.7,603,7.1,0.394,0.273,0.189,2.7,15.8,9.2,2,2.8,14,21.9,-1.3,0.6,-0.6,-0.05,-5.6,-0.3,-0.6,"DET",2092369
"322","Austin Daye",2013,16099,103,"SF",24,"TOT",55,0,12.3,1.6,3.8,0.433,0.7,1.8,0.418,0.9,2,0.445,0.531,0.5,0.6,0.765,0.3,1.9,0.8,0.3,0.4,0.5,1.5,4.5,676,12.9,0.554,0.471,0.163,2.7,18.8,10.1,1.1,2.6,11.5,17.1,0.8,0.9,1.6,0.117,-0.8,0.1,0.2,"MEM",2092369
"323","Austin Daye",2013,16101,103,"SF",24,"MEM",31,0,10.6,1.5,3.6,0.423,0.6,1.9,0.345,0.9,1.7,0.509,0.514,0.4,0.5,0.688,0.2,1.7,0.7,0.3,0.5,0.5,1.3,4,328,13.3,0.529,0.523,0.144,2.1,19.8,10.6,1.5,3.5,11.9,18.8,0.2,0.6,0.9,0.127,-1.1,1.4,0.2,"MEM",2092369
"324","Austin Daye",2013,16100,103,"SF",24,"DET",24,0,14.5,1.8,4,0.443,0.9,1.7,0.525,0.9,2.4,0.386,0.552,0.6,0.8,0.833,0.4,2.2,0.9,0.2,0.3,0.5,1.8,5.1,348,12.6,0.581,0.412,0.186,3.2,17.9,9.6,0.8,1.8,11,15.4,0.5,0.2,0.8,0.108,-0.5,-1.1,0,"MEM",2092369
"325","Austin Daye",2014,16708,119,"SF",25,"SAS",14,1,8.2,1.5,3.9,0.382,0.9,2.1,0.414,0.6,1.9,0.346,0.491,0.3,0.5,0.571,0.2,1.2,0.4,0.3,0.3,0.4,1,4.1,115,13.5,0.499,0.527,0.127,3.1,16,7.9,1.8,2.5,7.9,24.8,0,0.2,0.2,0.08,-0.9,-0.7,0,"SAS",1005646
"326","Austin Daye",2014,16706,119,"SF",25,"TOT",22,1,6.7,1.1,3.1,0.353,0.5,1.7,0.324,0.5,1.4,0.387,0.441,0.3,0.5,0.6,0.2,1,0.4,0.2,0.2,0.2,0.8,3,148,11,0.456,0.544,0.147,3.9,16.4,8.2,1.4,2,6.5,23.7,-0.1,0.2,0.1,0.047,-1.8,-1.4,0,"SAS",1005646
"327","Austin Daye",2014,16707,119,"SF",25,"TOR",8,0,4.1,0.4,1.6,0.231,0,1,0,0.4,0.6,0.6,0.231,0.3,0.4,0.667,0.3,0.6,0.3,0,0,0,0.5,1,33,2.4,0.279,0.615,0.231,7,17.8,9.2,0,0,0,19.7,-0.1,0,0,-0.067,-5,-3.6,-0.1,"SAS",1005646
"328","Austin Daye",2015,17311,121,"SF",26,"TOT",34,4,10.1,1.5,4.1,0.355,0.7,2.1,0.338,0.8,2.1,0.371,0.44,0.1,0.2,0.833,0.3,1.9,0.5,0.4,0.1,0.7,1.1,3.8,344,8.2,0.449,0.504,0.043,3.4,21,7.5,1.8,1.1,13.8,22.1,-0.6,0.5,0,-0.001,-4.4,-1,-0.3,"ATL",6255
"329","Austin Daye",2015,17311,121,"SF",26,"TOT",34,4,10.1,1.5,4.1,0.355,0.7,2.1,0.338,0.8,2.1,0.371,0.44,0.1,0.2,0.833,0.3,1.9,0.5,0.4,0.1,0.7,1.1,3.8,344,8.2,0.449,0.504,0.043,3.4,21,7.5,1.8,1.1,13.8,22.1,-0.6,0.5,0,-0.001,-4.4,-1,-0.3,"ATL",624168
"330","Austin Daye",2015,17312,121,"SF",26,"SAS",26,4,10.3,1.5,4.4,0.348,0.7,2.2,0.333,0.8,2.2,0.362,0.43,0.2,0.2,1,0.2,2.1,0.3,0.3,0.1,0.7,1.2,4,268,7.1,0.441,0.496,0.035,2.6,22.8,5.1,1.5,0.8,13.4,22.9,-0.5,0.4,-0.1,-0.021,-5.3,-1.5,-0.3,"ATL",6255
"331","Austin Daye",2015,17312,121,"SF",26,"SAS",26,4,10.3,1.5,4.4,0.348,0.7,2.2,0.333,0.8,2.2,0.362,0.43,0.2,0.2,1,0.2,2.1,0.3,0.3,0.1,0.7,1.2,4,268,7.1,0.441,0.496,0.035,2.6,22.8,5.1,1.5,0.8,13.4,22.9,-0.5,0.4,-0.1,-0.021,-5.3,-1.5,-0.3,"ATL",624168
"332","Austin Daye",2015,17313,121,"SF",26,"ATL",8,0,9.5,1.3,3.3,0.385,0.6,1.8,0.357,0.6,1.5,0.417,0.481,0.1,0.3,0.5,0.5,1.3,1,0.5,0.3,0.6,1.1,3.3,76,12.1,0.484,0.538,0.077,6.2,14.6,16,2.7,2.2,15.7,19.2,0,0.1,0.1,0.068,-1.3,0.9,0,"ATL",6255
"333","Austin Daye",2015,17313,121,"SF",26,"ATL",8,0,9.5,1.3,3.3,0.385,0.6,1.8,0.357,0.6,1.5,0.417,0.481,0.1,0.3,0.5,0.5,1.3,1,0.5,0.3,0.6,1.1,3.3,76,12.1,0.484,0.538,0.077,6.2,14.6,16,2.7,2.2,15.7,19.2,0,0.1,0.1,0.068,-1.3,0.9,0,"ATL",624168
"334","Austin Rivers",2013,16413,358,"SG",20,"NOH",61,26,23.2,2.4,6.4,0.372,0.5,1.4,0.326,1.9,5,0.385,0.408,1,1.8,0.546,0.3,1.5,2.1,0.4,0.1,1.2,2,6.2,1418,5.9,0.431,0.221,0.277,1.3,8,13.9,1,0.5,14.5,16.8,-1.2,0.1,-1.1,-0.038,-3.6,-2,-1.3,"NOP",2339080
"335","Austin Rivers",2014,17018,371,"PG",21,"NOP",69,4,19.4,2.8,6.9,0.405,0.5,1.4,0.364,2.3,5.4,0.416,0.443,1.6,2.5,0.636,0.4,1.5,2.3,0.7,0.1,1.1,1.9,7.7,1339,11.6,0.482,0.209,0.365,2.2,9.1,18.7,1.8,0.6,12.3,21.3,0.2,0.4,0.6,0.023,-1.5,-2.5,-0.7,"NOP",2339080
"336","Austin Rivers",2015,17653,385,"PG",22,"LAC",41,2,19.3,2.9,6.7,0.427,0.6,2,0.309,2.2,4.7,0.477,0.473,0.8,1.3,0.582,0.4,1.7,1.7,0.7,0.2,0.9,2,7.1,791,10.6,0.488,0.296,0.201,2.2,9.6,12.8,1.9,0.7,10.5,19,0.1,0.7,0.8,0.046,-1.7,-0.7,-0.1,"LAC",2339080
"337","Austin Rivers",2015,17651,385,"PG-SG",22,"TOT",76,5,20.6,2.7,6.5,0.409,0.5,1.7,0.298,2.2,4.8,0.449,0.449,1.1,1.7,0.675,0.4,1.6,2,0.6,0.2,0.9,1.9,7,1563,10.3,0.481,0.264,0.254,2,8.9,14.7,1.6,0.7,10.5,17.9,0.5,1,1.5,0.046,-1.7,-1.2,-0.4,"LAC",2339080
"338","Austin Rivers",2015,17652,385,"SG",22,"NOP",35,3,22.1,2.5,6.3,0.387,0.4,1.4,0.28,2.1,4.9,0.419,0.419,1.5,2,0.746,0.3,1.6,2.5,0.5,0.2,0.9,1.9,6.8,772,10.1,0.472,0.225,0.32,1.8,8.2,16.7,1.2,0.7,10.6,16.7,0.4,0.3,0.7,0.046,-1.7,-1.7,-0.3,"LAC",2339080
"339","Austin Rivers",2016,18258,372,"SG",23,"LAC",67,7,21.9,3.4,7.7,0.438,0.9,2.8,0.335,2.4,4.9,0.495,0.498,1.2,1.7,0.681,0.3,1.6,1.5,0.7,0.1,0.9,2,8.9,1464,11.1,0.523,0.359,0.225,1.7,7.9,10.6,1.6,0.5,9.7,19.4,0.6,1.3,1.9,0.063,-1.2,-1,-0.1,"LAC",3227451
"340","Austin Rivers",2017,18848,376,"SG",24,"LAC",74,29,27.8,4.4,9.9,0.442,1.5,4,0.371,2.9,5.8,0.491,0.518,1.8,2.6,0.691,0.3,1.9,2.8,0.6,0.1,1.6,2.5,12,2054,11.4,0.545,0.409,0.261,1.1,7.5,15,1.2,0.4,12.4,20.3,1.2,1.3,2.5,0.059,-0.1,-1.5,0.2,"LAC",11825000
"341","Austin Rivers",2018,19512,428,"SG",25,"LAC",61,59,33.7,5.6,13.2,0.424,2.2,5.9,0.378,3.4,7.3,0.461,0.508,1.7,2.6,0.642,0.4,1.9,4,1.2,0.3,1.8,2.5,15.1,2057,12.6,0.526,0.447,0.198,1.5,6.2,17.5,1.7,0.6,11.1,20.6,1.4,1,2.4,0.056,0.8,-1.7,0.6,"LAC",11825000
"342","Avery Bradley",2012,15481,59,"PG",21,"BOS",64,28,21.4,3.1,6.3,0.498,0.3,0.8,0.407,2.8,5.4,0.511,0.525,1,1.2,0.795,0.5,1.3,1.4,0.7,0.2,1.2,1.7,7.6,1368,11.3,0.555,0.134,0.194,3.1,6.7,10.8,1.7,0.7,14.7,17.9,0.6,1.9,2.4,0.085,-1.6,0.3,0.2,"BOS",1771218
"343","Avery Bradley",2013,16038,56,"PG",22,"BOS",50,50,28.7,3.8,9.6,0.402,0.8,2.5,0.317,3,7,0.432,0.444,0.7,1,0.755,0.6,1.6,2.1,1.3,0.4,1.4,2.6,9.2,1435,8.8,0.461,0.264,0.103,2.5,6.5,11.6,2.3,1,12.6,18.8,-1.3,1.6,0.4,0.012,-2.8,0.2,-0.2,"BOS",1771218
"344","Avery Bradley",2014,16625,61,"SG",23,"BOS",60,58,30.9,6,13.8,0.438,1.3,3.3,0.395,4.7,10.4,0.451,0.485,1.5,1.9,0.804,0.8,3,1.4,1.1,0.2,1.6,2.4,14.9,1855,12.7,0.51,0.242,0.136,2.9,11.2,8.1,1.7,0.5,9.9,23.2,0.4,1.4,1.8,0.046,-1.1,-1.4,-0.2,"BOS",1771218
"345","Avery Bradley",2015,17229,60,"SG",24,"BOS",77,77,31.5,5.6,13.1,0.429,1.6,4.6,0.352,4,8.6,0.47,0.49,1,1.3,0.79,0.6,2.5,1.8,1.1,0.2,1.4,2.3,13.9,2428,11.5,0.507,0.348,0.099,2,8.9,8.9,1.7,0.5,9.4,21,0.4,2.1,2.5,0.049,-0.8,-0.9,0.2,"BOS",8000000
"346","Avery Bradley",2016,17873,59,"SG",25,"BOS",76,72,33.4,6,13.4,0.447,1.9,5.4,0.361,4.1,8.1,0.505,0.52,1.3,1.6,0.78,0.6,2.3,2.1,1.5,0.3,1.4,2.2,15.2,2536,13.2,0.538,0.399,0.121,2,7.3,9.8,2.2,0.6,9.2,19.8,2,2.8,4.8,0.09,0.5,-0.3,1.4,"BOS",8000000
"347","Avery Bradley",2017,18453,55,"SG",26,"BOS",55,55,33.4,6.5,14.1,0.463,2,5,0.39,4.6,9.1,0.504,0.533,1.2,1.7,0.731,1.2,4.9,2.2,1.2,0.2,1.6,2.6,16.3,1835,14.4,0.548,0.357,0.12,4,16.2,11,1.8,0.5,9.7,21.9,1.1,2,3.1,0.081,-0.2,-0.4,0.7,"BOS",8000000
"348","Avery Bradley",2018,19057,61,"SG",27,"LAC",6,6,27.5,4.3,9.2,0.473,0.2,1.5,0.111,4.2,7.7,0.543,0.482,0.3,0.3,1,0.5,3.2,1.8,0.8,0.2,1.3,2,9.2,165,9,0.492,0.164,0.036,2,12.5,9.8,1.5,0.5,12.5,16.7,-0.1,0.1,0,0.009,-3.4,-0.8,-0.1,"DET",8000000
"349","Avery Bradley",2018,19056,61,"SG",27,"DET",40,40,31.7,5.8,14.3,0.409,1.9,4.9,0.381,4,9.4,0.423,0.474,1.5,2,0.763,0.5,1.9,2.1,1.2,0.2,2.3,2,15,1268,9.7,0.497,0.34,0.14,1.6,6.7,10.5,1.8,0.5,13.3,24.4,-1.4,1.1,-0.2,-0.009,-2.7,-1.5,-0.7,"DET",8000000
"350","Avery Bradley",2018,19055,61,"SG",27,"TOT",46,46,31.2,5.6,13.6,0.414,1.6,4.4,0.369,4,9.2,0.436,0.474,1.4,1.8,0.768,0.5,2,2,1.1,0.2,2.2,2,14.3,1433,9.6,0.496,0.325,0.131,1.7,7.3,10.4,1.8,0.5,13.3,23.5,-1.4,1.2,-0.2,-0.007,-2.8,-1.4,-0.8,"DET",8000000
"351","Axel Toupane",2016,18333,429,"SF",23,"DEN",21,0,14.5,1.2,3.3,0.357,0.6,1.9,0.325,0.6,1.4,0.4,0.45,0.6,0.8,0.765,0.4,1.1,0.7,0.3,0.3,0.3,1.9,3.6,305,7.1,0.49,0.571,0.243,2.9,8.5,7,1.2,1.6,7.2,12,0.2,0.1,0.3,0.049,-1.7,-1.1,-0.1,"DEN",3089
"352","Axel Toupane",2016,18333,429,"SF",23,"DEN",21,0,14.5,1.2,3.3,0.357,0.6,1.9,0.325,0.6,1.4,0.4,0.45,0.6,0.8,0.765,0.4,1.1,0.7,0.3,0.3,0.3,1.9,3.6,305,7.1,0.49,0.571,0.243,2.9,8.5,7,1.2,1.6,7.2,12,0.2,0.1,0.3,0.049,-1.7,-1.1,-0.1,"DEN",468206
"353","Axel Toupane",2016,18333,429,"SF",23,"DEN",21,0,14.5,1.2,3.3,0.357,0.6,1.9,0.325,0.6,1.4,0.4,0.45,0.6,0.8,0.765,0.4,1.1,0.7,0.3,0.3,0.3,1.9,3.6,305,7.1,0.49,0.571,0.243,2.9,8.5,7,1.2,1.6,7.2,12,0.2,0.1,0.3,0.049,-1.7,-1.1,-0.1,"DEN",3089
"354","Axel Toupane",2017,18917,432,"SF",24,"NOP",2,0,20.5,2.5,4,0.625,0.5,1.5,0.333,2,2.5,0.8,0.688,0,0,NA,0,0.5,0,0.5,0.5,0,2.5,5.5,41,8.6,0.688,0.375,0,0,2.6,0,1.2,2,0,8.6,0.1,0,0.1,0.098,-1.9,-0.6,0,"MIL",5145
"355","Axel Toupane",2017,18915,432,"SF",24,"TOT",4,0,11.8,1.3,2.3,0.556,0.3,1,0.25,1,1.3,0.8,0.611,0,0,NA,0,0.3,0,0.3,0.3,0,1.5,2.8,47,6.2,0.611,0.444,0,0,2.3,0,1,1.7,0,8.5,0,0,0.1,0.061,-2.8,-1,0,"MIL",5145
"356","Axel Toupane",2017,18916,432,"SF",24,"MIL",2,0,3,0,0.5,0,0,0.5,0,0,0,NA,0,0,0,NA,0,0,0,0,0,0,0.5,0,6,-9.9,0,1,0,0,0,0,0,0,0,7.6,0,0,0,-0.191,-9.2,-3.5,0,"MIL",5145
"357","B.J. Mullens",2012,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CHA",1466415
"358","B.J. Mullens",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PHI",1005646
"359","Baron Davis",2012,15534,106,"PG",32,"NYK",29,14,20.5,2.3,6.3,0.37,0.9,2.9,0.306,1.4,3.4,0.424,0.44,0.6,0.8,0.667,0.4,1.5,4.7,1.2,0.1,2.6,2.1,6.1,595,10,0.457,0.462,0.13,2.5,8.4,36.2,2.9,0.4,28.1,20.4,-0.7,0.8,0.2,0.014,-2.4,-0.9,-0.2,"NYK",1352181
"360","Baron Davis",2012,15534,106,"PG",32,"NYK",29,14,20.5,2.3,6.3,0.37,0.9,2.9,0.306,1.4,3.4,0.424,0.44,0.6,0.8,0.667,0.4,1.5,4.7,1.2,0.1,2.6,2.1,6.1,595,10,0.457,0.462,0.13,2.5,8.4,36.2,2.9,0.4,28.1,20.4,-0.7,0.8,0.2,0.014,-2.4,-0.9,-0.2,"CLE",14325000
"361","Baron Davis",2013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"CLE",14325000
"362","Ben Bentil",2017,18437,43,"PF",21,"DAL",3,0,3.3,0,1,0,0,0.3,0,0,0.7,0,0,0,0,NA,0,0.7,0,0,0,0.3,0.3,0,10,-17.6,0,0.333,0,0,24.4,0,0,0,25,18.9,-0.1,0,-0.1,-0.473,-22.4,-4.5,-0.1,"DAL",3197
"363","Ben Gordon",2012,15616,172,"SG",28,"DET",52,21,26.9,4.5,10.2,0.442,1.2,2.8,0.429,3.3,7.4,0.446,0.501,2.3,2.6,0.86,0.3,2.1,2.4,0.7,0.2,2.2,2.2,12.5,1398,13.5,0.549,0.277,0.257,1.2,9.5,16.5,1.3,0.6,16.3,23.3,1,0.7,1.7,0.058,0,-2.4,-0.1,"DET",10000000
"364","Ben Gordon",2015,17381,177,"SG",31,"ORL",56,0,14.1,2.3,5.3,0.437,0.6,1.7,0.361,1.7,3.5,0.475,0.497,1,1.2,0.836,0.1,1,0.9,0.3,0,1,1.1,6.2,790,10.6,0.538,0.329,0.227,0.8,8.3,10.3,0.9,0.1,14.5,21.8,0.1,0.2,0.3,0.015,-2.5,-3.6,-0.8,"ORL",4500000
"365","Ben Hansbrough",2013,16177,167,"PG",25,"IND",28,0,7.1,0.5,1.6,0.333,0.2,0.8,0.261,0.3,0.8,0.409,0.4,0.8,1,0.778,0.1,0.6,0.8,0.3,0.1,0.6,0.8,2,200,7.2,0.501,0.511,0.6,1.1,8.8,16.1,1.9,0.7,24,17.1,-0.1,0.3,0.2,0.044,-4,-0.4,-0.1,"IND",473604
"366","Ben McLemore",2014,16925,297,"SG",20,"SAC",82,55,26.7,3.1,8.3,0.376,1.2,3.6,0.32,2,4.7,0.419,0.446,1.4,1.7,0.804,0.6,2.2,1,0.5,0.2,1.2,2.5,8.8,2187,7.7,0.485,0.437,0.211,2.7,9.5,5.8,1,0.7,11.5,16.9,-0.1,0.9,0.8,0.016,-1.8,-1.3,-0.6,"SAC",3271931
"367","Ben McLemore",2015,17542,311,"SG",21,"SAC",82,82,32.6,4.4,10.1,0.437,1.7,4.8,0.358,2.7,5.4,0.507,0.521,1.6,2,0.813,0.4,2.6,1.7,0.9,0.2,1.7,2.7,12.1,2670,10.4,0.552,0.471,0.193,1.4,8.6,8.4,1.5,0.6,13.3,17.2,1.7,0.8,2.5,0.045,0.4,-1.3,0.8,"SAC",3271931
"368","Ben McLemore",2016,18170,294,"SG",22,"SAC",68,53,21.2,2.9,6.7,0.429,1,2.7,0.362,1.9,4,0.474,0.502,1.1,1.5,0.718,0.5,1.7,1.2,0.8,0.1,1.5,2.1,7.8,1443,8.6,0.531,0.407,0.226,2.6,8.5,7.9,1.7,0.6,16.5,17.6,-0.4,0.7,0.3,0.01,-2,-1.2,-0.4,"SAC",3271931
